UserId,ClassId,Primary,BeginDate,EndDate
57,107,0,2018-09-01 00:00,2019-01-01 00:00
63,107,0,2019-01-15 00:00,2019-06-30 00:00
3,108,0,2019-01-15 00:00,2019-06-30 00:00
6,108,0,2018-09-01 00:00,2019-01-01 00:00
9,108,0,2018-09-01 00:00,2019-01-01 00:00
12,108,0,2019-01-15 00:00,2019-06-30 00:00
15,108,0,2019-01-15 00:00,2019-06-30 00:00
18,108,0,2018-09-01 00:00,2019-01-01 00:00
21,108,0,2018-09-01 00:00,2019-01-01 00:00
27,108,0,2019-01-15 00:00,2019-06-30 00:00
33,108,0,2018-09-01 00:00,2019-01-01 00:00
39,108,0,2019-01-15 00:00,2019-06-30 00:00
45,108,0,2018-09-01 00:00,2019-01-01 00:00
51,108,0,2019-01-15 00:00,2019-06-30 00:00
57,108,0,2018-09-01 00:00,2019-01-01 00:00
63,108,0,2019-01-15 00:00,2019-06-30 00:00
1,109,0,2018-09-01 00:00,2019-01-01 00:00
4,109,0,2019-01-15 00:00,2019-06-30 00:00
7,109,0,2019-01-15 00:00,2019-06-30 00:00
10,109,0,2018-09-01 00:00,2019-01-01 00:00
13,109,0,2018-09-01 00:00,2019-01-01 00:00
16,109,0,2019-01-15 00:00,2019-06-30 00:00
19,109,0,2019-01-15 00:00,2019-06-30 00:00
25,109,0,2018-09-01 00:00,2019-01-01 00:00
31,109,0,2019-01-15 00:00,2019-06-30 00:00
37,109,0,2018-09-01 00:00,2019-01-01 00:00
43,109,0,2019-01-15 00:00,2019-06-30 00:00
49,109,0,2018-09-01 00:00,2019-01-01 00:00
55,109,0,2019-01-15 00:00,2019-06-30 00:00
61,109,0,2018-09-01 00:00,2019-01-01 00:00
3,110,0,2019-01-15 00:00,2019-06-30 00:00
6,110,0,2018-09-01 00:00,2019-01-01 00:00
9,110,0,2018-09-01 00:00,2019-01-01 00:00
12,110,0,2019-01-15 00:00,2019-06-30 00:00
15,110,0,2019-01-15 00:00,2019-06-30 00:00
18,110,0,2018-09-01 00:00,2019-01-01 00:00
21,110,0,2018-09-01 00:00,2019-01-01 00:00
27,110,0,2019-01-15 00:00,2019-06-30 00:00
33,110,0,2018-09-01 00:00,2019-01-01 00:00
39,110,0,2019-01-15 00:00,2019-06-30 00:00
45,110,0,2018-09-01 00:00,2019-01-01 00:00
51,110,0,2019-01-15 00:00,2019-06-30 00:00
57,110,0,2018-09-01 00:00,2019-01-01 00:00
63,110,0,2019-01-15 00:00,2019-06-30 00:00
2,111,0,2018-09-01 00:00,2019-01-01 00:00
5,111,0,2018-09-01 00:00,2019-01-01 00:00
8,111,0,2019-01-15 00:00,2019-06-30 00:00
11,111,0,2019-01-15 00:00,2019-06-30 00:00
14,111,0,2018-09-01 00:00,2019-01-01 00:00
17,111,0,2018-09-01 00:00,2019-01-01 00:00
20,111,0,2019-01-15 00:00,2019-06-30 00:00
23,111,0,2019-01-15 00:00,2019-06-30 00:00
29,111,0,2018-09-01 00:00,2019-01-01 00:00
35,111,0,2019-01-15 00:00,2019-06-30 00:00
41,111,0,2018-09-01 00:00,2019-01-01 00:00
47,111,0,2019-01-15 00:00,2019-06-30 00:00
53,111,0,2018-09-01 00:00,2019-01-01 00:00
59,111,0,2019-01-15 00:00,2019-06-30 00:00
2,112,0,2018-09-01 00:00,2019-01-01 00:00
5,112,0,2018-09-01 00:00,2019-01-01 00:00
8,112,0,2019-01-15 00:00,2019-06-30 00:00
11,112,0,2019-01-15 00:00,2019-06-30 00:00
14,112,0,2018-09-01 00:00,2019-01-01 00:00
17,112,0,2018-09-01 00:00,2019-01-01 00:00
20,112,0,2019-01-15 00:00,2019-06-30 00:00
23,112,0,2019-01-15 00:00,2019-06-30 00:00
29,112,0,2018-09-01 00:00,2019-01-01 00:00
35,112,0,2019-01-15 00:00,2019-06-30 00:00
41,112,0,2018-09-01 00:00,2019-01-01 00:00
47,112,0,2019-01-15 00:00,2019-06-30 00:00
53,112,0,2018-09-01 00:00,2019-01-01 00:00
59,112,0,2019-01-15 00:00,2019-06-30 00:00
1,113,0,2018-09-01 00:00,2019-01-01 00:00
4,113,0,2019-01-15 00:00,2019-06-30 00:00
7,113,0,2019-01-15 00:00,2019-06-30 00:00
10,113,0,2018-09-01 00:00,2019-01-01 00:00
13,113,0,2018-09-01 00:00,2019-01-01 00:00
16,113,0,2019-01-15 00:00,2019-06-30 00:00
19,113,0,2019-01-15 00:00,2019-06-30 00:00
25,113,0,2018-09-01 00:00,2019-01-01 00:00
31,113,0,2019-01-15 00:00,2019-06-30 00:00
37,113,0,2018-09-01 00:00,2019-01-01 00:00
43,113,0,2019-01-15 00:00,2019-06-30 00:00
49,113,0,2018-09-01 00:00,2019-01-01 00:00
55,113,0,2019-01-15 00:00,2019-06-30 00:00
61,113,0,2018-09-01 00:00,2019-01-01 00:00
2,114,0,2018-09-01 00:00,2019-01-01 00:00
5,114,0,2018-09-01 00:00,2019-01-01 00:00
8,114,0,2019-01-15 00:00,2019-06-30 00:00
11,114,0,2019-01-15 00:00,2019-06-30 00:00
14,114,0,2018-09-01 00:00,2019-01-01 00:00
17,114,0,2018-09-01 00:00,2019-01-01 00:00
20,114,0,2019-01-15 00:00,2019-06-30 00:00
23,114,0,2019-01-15 00:00,2019-06-30 00:00
29,114,0,2018-09-01 00:00,2019-01-01 00:00
35,114,0,2019-01-15 00:00,2019-06-30 00:00
41,114,0,2018-09-01 00:00,2019-01-01 00:00
47,114,0,2019-01-15 00:00,2019-06-30 00:00
53,114,0,2018-09-01 00:00,2019-01-01 00:00
59,114,0,2019-01-15 00:00,2019-06-30 00:00
3,115,0,2019-01-15 00:00,2019-06-30 00:00
6,115,0,2018-09-01 00:00,2019-01-01 00:00
9,115,0,2018-09-01 00:00,2019-01-01 00:00
12,115,0,2019-01-15 00:00,2019-06-30 00:00
15,115,0,2019-01-15 00:00,2019-06-30 00:00
18,115,0,2018-09-01 00:00,2019-01-01 00:00
21,115,0,2018-09-01 00:00,2019-01-01 00:00
27,115,0,2019-01-15 00:00,2019-06-30 00:00
33,115,0,2018-09-01 00:00,2019-01-01 00:00
39,115,0,2019-01-15 00:00,2019-06-30 00:00
45,115,0,2018-09-01 00:00,2019-01-01 00:00
51,115,0,2019-01-15 00:00,2019-06-30 00:00
57,115,0,2018-09-01 00:00,2019-01-01 00:00
63,115,0,2019-01-15 00:00,2019-06-30 00:00
1,116,0,2018-09-01 00:00,2019-01-01 00:00
4,116,0,2019-01-15 00:00,2019-06-30 00:00
7,116,0,2019-01-15 00:00,2019-06-30 00:00
10,116,0,2018-09-01 00:00,2019-01-01 00:00
13,116,0,2018-09-01 00:00,2019-01-01 00:00
16,116,0,2019-01-15 00:00,2019-06-30 00:00
19,116,0,2019-01-15 00:00,2019-06-30 00:00
25,116,0,2018-09-01 00:00,2019-01-01 00:00
31,116,0,2019-01-15 00:00,2019-06-30 00:00
37,116,0,2018-09-01 00:00,2019-01-01 00:00
43,116,0,2019-01-15 00:00,2019-06-30 00:00
49,116,0,2018-09-01 00:00,2019-01-01 00:00
55,116,0,2019-01-15 00:00,2019-06-30 00:00
61,116,0,2018-09-01 00:00,2019-01-01 00:00
1,117,0,2018-09-01 00:00,2019-01-01 00:00
4,117,0,2019-01-15 00:00,2019-06-30 00:00
7,117,0,2019-01-15 00:00,2019-06-30 00:00
10,117,0,2018-09-01 00:00,2019-01-01 00:00
13,117,0,2018-09-01 00:00,2019-01-01 00:00
16,117,0,2019-01-15 00:00,2019-06-30 00:00
19,117,0,2019-01-15 00:00,2019-06-30 00:00
25,117,0,2018-09-01 00:00,2019-01-01 00:00
31,117,0,2019-01-15 00:00,2019-06-30 00:00
37,117,0,2018-09-01 00:00,2019-01-01 00:00
43,117,0,2019-01-15 00:00,2019-06-30 00:00
49,117,0,2018-09-01 00:00,2019-01-01 00:00
55,117,0,2019-01-15 00:00,2019-06-30 00:00
61,117,0,2018-09-01 00:00,2019-01-01 00:00
3,118,0,2019-01-15 00:00,2019-06-30 00:00
6,118,0,2018-09-01 00:00,2019-01-01 00:00
9,118,0,2018-09-01 00:00,2019-01-01 00:00
12,118,0,2019-01-15 00:00,2019-06-30 00:00
15,118,0,2019-01-15 00:00,2019-06-30 00:00
18,118,0,2018-09-01 00:00,2019-01-01 00:00
21,118,0,2018-09-01 00:00,2019-01-01 00:00
27,118,0,2019-01-15 00:00,2019-06-30 00:00
33,118,0,2018-09-01 00:00,2019-01-01 00:00
39,118,0,2019-01-15 00:00,2019-06-30 00:00
45,118,0,2018-09-01 00:00,2019-01-01 00:00
51,118,0,2019-01-15 00:00,2019-06-30 00:00
57,118,0,2018-09-01 00:00,2019-01-01 00:00
63,118,0,2019-01-15 00:00,2019-06-30 00:00
1,119,0,2018-09-01 00:00,2019-01-01 00:00
4,119,0,2019-01-15 00:00,2019-06-30 00:00
7,119,0,2019-01-15 00:00,2019-06-30 00:00
10,119,0,2018-09-01 00:00,2019-01-01 00:00
13,119,0,2018-09-01 00:00,2019-01-01 00:00
16,119,0,2019-01-15 00:00,2019-06-30 00:00
19,119,0,2019-01-15 00:00,2019-06-30 00:00
25,119,0,2018-09-01 00:00,2019-01-01 00:00
31,119,0,2019-01-15 00:00,2019-06-30 00:00
37,119,0,2018-09-01 00:00,2019-01-01 00:00
43,119,0,2019-01-15 00:00,2019-06-30 00:00
49,119,0,2018-09-01 00:00,2019-01-01 00:00
55,119,0,2019-01-15 00:00,2019-06-30 00:00
61,119,0,2018-09-01 00:00,2019-01-01 00:00
3,120,0,2019-01-15 00:00,2019-06-30 00:00
6,120,0,2018-09-01 00:00,2019-01-01 00:00
9,120,0,2018-09-01 00:00,2019-01-01 00:00
12,120,0,2019-01-15 00:00,2019-06-30 00:00
15,120,0,2019-01-15 00:00,2019-06-30 00:00
18,120,0,2018-09-01 00:00,2019-01-01 00:00
21,120,0,2018-09-01 00:00,2019-01-01 00:00
27,120,0,2019-01-15 00:00,2019-06-30 00:00
33,120,0,2018-09-01 00:00,2019-01-01 00:00
39,120,0,2019-01-15 00:00,2019-06-30 00:00
45,120,0,2018-09-01 00:00,2019-01-01 00:00
51,120,0,2019-01-15 00:00,2019-06-30 00:00
57,120,0,2018-09-01 00:00,2019-01-01 00:00
63,120,0,2019-01-15 00:00,2019-06-30 00:00
2,121,0,2018-09-01 00:00,2019-01-01 00:00
5,121,0,2018-09-01 00:00,2019-01-01 00:00
8,121,0,2019-01-15 00:00,2019-06-30 00:00
11,121,0,2019-01-15 00:00,2019-06-30 00:00
14,121,0,2018-09-01 00:00,2019-01-01 00:00
17,121,0,2018-09-01 00:00,2019-01-01 00:00
20,121,0,2019-01-15 00:00,2019-06-30 00:00
23,121,0,2019-01-15 00:00,2019-06-30 00:00
29,121,0,2018-09-01 00:00,2019-01-01 00:00
35,121,0,2019-01-15 00:00,2019-06-30 00:00
41,121,0,2018-09-01 00:00,2019-01-01 00:00
47,121,0,2019-01-15 00:00,2019-06-30 00:00
53,121,0,2018-09-01 00:00,2019-01-01 00:00
59,121,0,2019-01-15 00:00,2019-06-30 00:00
1,122,0,2018-09-01 00:00,2019-01-01 00:00
4,122,0,2019-01-15 00:00,2019-06-30 00:00
7,122,0,2019-01-15 00:00,2019-06-30 00:00
10,122,0,2018-09-01 00:00,2019-01-01 00:00
13,122,0,2018-09-01 00:00,2019-01-01 00:00
16,122,0,2019-01-15 00:00,2019-06-30 00:00
19,122,0,2019-01-15 00:00,2019-06-30 00:00
25,122,0,2018-09-01 00:00,2019-01-01 00:00
31,122,0,2019-01-15 00:00,2019-06-30 00:00
37,122,0,2018-09-01 00:00,2019-01-01 00:00
43,122,0,2019-01-15 00:00,2019-06-30 00:00
49,122,0,2018-09-01 00:00,2019-01-01 00:00
55,122,0,2019-01-15 00:00,2019-06-30 00:00
61,122,0,2018-09-01 00:00,2019-01-01 00:00
2,123,0,2018-09-01 00:00,2019-01-01 00:00
5,123,0,2018-09-01 00:00,2019-01-01 00:00
8,123,0,2019-01-15 00:00,2019-06-30 00:00
11,123,0,2019-01-15 00:00,2019-06-30 00:00
14,123,0,2018-09-01 00:00,2019-01-01 00:00
17,123,0,2018-09-01 00:00,2019-01-01 00:00
20,123,0,2019-01-15 00:00,2019-06-30 00:00
23,123,0,2019-01-15 00:00,2019-06-30 00:00
29,123,0,2018-09-01 00:00,2019-01-01 00:00
35,123,0,2019-01-15 00:00,2019-06-30 00:00
41,123,0,2018-09-01 00:00,2019-01-01 00:00
47,123,0,2019-01-15 00:00,2019-06-30 00:00
53,123,0,2018-09-01 00:00,2019-01-01 00:00
59,123,0,2019-01-15 00:00,2019-06-30 00:00
3,124,0,2019-01-15 00:00,2019-06-30 00:00
6,124,0,2018-09-01 00:00,2019-01-01 00:00
9,124,0,2018-09-01 00:00,2019-01-01 00:00
12,124,0,2019-01-15 00:00,2019-06-30 00:00
15,124,0,2019-01-15 00:00,2019-06-30 00:00
18,124,0,2018-09-01 00:00,2019-01-01 00:00
21,124,0,2018-09-01 00:00,2019-01-01 00:00
27,124,0,2019-01-15 00:00,2019-06-30 00:00
33,124,0,2018-09-01 00:00,2019-01-01 00:00
39,124,0,2019-01-15 00:00,2019-06-30 00:00
45,124,0,2018-09-01 00:00,2019-01-01 00:00
51,124,0,2019-01-15 00:00,2019-06-30 00:00
57,124,0,2018-09-01 00:00,2019-01-01 00:00
63,124,0,2019-01-15 00:00,2019-06-30 00:00
1,125,0,2018-09-01 00:00,2019-01-01 00:00
4,125,0,2019-01-15 00:00,2019-06-30 00:00
7,125,0,2019-01-15 00:00,2019-06-30 00:00
10,125,0,2018-09-01 00:00,2019-01-01 00:00
13,125,0,2018-09-01 00:00,2019-01-01 00:00
16,125,0,2019-01-15 00:00,2019-06-30 00:00
19,125,0,2019-01-15 00:00,2019-06-30 00:00
25,125,0,2018-09-01 00:00,2019-01-01 00:00
31,125,0,2019-01-15 00:00,2019-06-30 00:00
37,125,0,2018-09-01 00:00,2019-01-01 00:00
43,125,0,2019-01-15 00:00,2019-06-30 00:00
49,125,0,2018-09-01 00:00,2019-01-01 00:00
55,125,0,2019-01-15 00:00,2019-06-30 00:00
61,125,0,2018-09-01 00:00,2019-01-01 00:00
2,126,0,2018-09-01 00:00,2019-01-01 00:00
5,126,0,2018-09-01 00:00,2019-01-01 00:00
8,126,0,2019-01-15 00:00,2019-06-30 00:00
11,126,0,2019-01-15 00:00,2019-06-30 00:00
14,126,0,2018-09-01 00:00,2019-01-01 00:00
17,126,0,2018-09-01 00:00,2019-01-01 00:00
20,126,0,2019-01-15 00:00,2019-06-30 00:00
23,126,0,2019-01-15 00:00,2019-06-30 00:00
29,126,0,2018-09-01 00:00,2019-01-01 00:00
35,126,0,2019-01-15 00:00,2019-06-30 00:00
41,126,0,2018-09-01 00:00,2019-01-01 00:00
47,126,0,2019-01-15 00:00,2019-06-30 00:00
53,126,0,2018-09-01 00:00,2019-01-01 00:00
59,126,0,2019-01-15 00:00,2019-06-30 00:00
3,127,0,2019-01-15 00:00,2019-06-30 00:00
6,127,0,2018-09-01 00:00,2019-01-01 00:00
9,127,0,2018-09-01 00:00,2019-01-01 00:00
12,127,0,2019-01-15 00:00,2019-06-30 00:00
15,127,0,2019-01-15 00:00,2019-06-30 00:00
18,127,0,2018-09-01 00:00,2019-01-01 00:00
21,127,0,2018-09-01 00:00,2019-01-01 00:00
27,127,0,2019-01-15 00:00,2019-06-30 00:00
33,127,0,2018-09-01 00:00,2019-01-01 00:00
39,127,0,2019-01-15 00:00,2019-06-30 00:00
45,127,0,2018-09-01 00:00,2019-01-01 00:00
51,127,0,2019-01-15 00:00,2019-06-30 00:00
57,127,0,2018-09-01 00:00,2019-01-01 00:00
63,127,0,2019-01-15 00:00,2019-06-30 00:00
1,128,0,2018-09-01 00:00,2019-01-01 00:00
4,128,0,2019-01-15 00:00,2019-06-30 00:00
7,128,0,2019-01-15 00:00,2019-06-30 00:00
10,128,0,2018-09-01 00:00,2019-01-01 00:00
13,128,0,2018-09-01 00:00,2019-01-01 00:00
16,128,0,2019-01-15 00:00,2019-06-30 00:00
19,128,0,2019-01-15 00:00,2019-06-30 00:00
25,128,0,2018-09-01 00:00,2019-01-01 00:00
31,128,0,2019-01-15 00:00,2019-06-30 00:00
37,128,0,2018-09-01 00:00,2019-01-01 00:00
43,128,0,2019-01-15 00:00,2019-06-30 00:00
49,128,0,2018-09-01 00:00,2019-01-01 00:00
55,128,0,2019-01-15 00:00,2019-06-30 00:00
61,128,0,2018-09-01 00:00,2019-01-01 00:00
2,129,0,2018-09-01 00:00,2019-01-01 00:00
5,129,0,2018-09-01 00:00,2019-01-01 00:00
8,129,0,2019-01-15 00:00,2019-06-30 00:00
11,129,0,2019-01-15 00:00,2019-06-30 00:00
14,129,0,2018-09-01 00:00,2019-01-01 00:00
17,129,0,2018-09-01 00:00,2019-01-01 00:00
20,129,0,2019-01-15 00:00,2019-06-30 00:00
23,129,0,2019-01-15 00:00,2019-06-30 00:00
29,129,0,2018-09-01 00:00,2019-01-01 00:00
35,129,0,2019-01-15 00:00,2019-06-30 00:00
41,129,0,2018-09-01 00:00,2019-01-01 00:00
47,129,0,2019-01-15 00:00,2019-06-30 00:00
53,129,0,2018-09-01 00:00,2019-01-01 00:00
59,129,0,2019-01-15 00:00,2019-06-30 00:00
1,130,0,2018-09-01 00:00,2019-01-01 00:00
4,130,0,2019-01-15 00:00,2019-06-30 00:00
7,130,0,2019-01-15 00:00,2019-06-30 00:00
10,130,0,2018-09-01 00:00,2019-01-01 00:00
13,130,0,2018-09-01 00:00,2019-01-01 00:00
16,130,0,2019-01-15 00:00,2019-06-30 00:00
19,130,0,2019-01-15 00:00,2019-06-30 00:00
25,130,0,2018-09-01 00:00,2019-01-01 00:00
31,130,0,2019-01-15 00:00,2019-06-30 00:00
37,130,0,2018-09-01 00:00,2019-01-01 00:00
43,130,0,2019-01-15 00:00,2019-06-30 00:00
49,130,0,2018-09-01 00:00,2019-01-01 00:00
55,130,0,2019-01-15 00:00,2019-06-30 00:00
61,130,0,2018-09-01 00:00,2019-01-01 00:00
2,131,0,2018-09-01 00:00,2019-01-01 00:00
5,131,0,2018-09-01 00:00,2019-01-01 00:00
8,131,0,2019-01-15 00:00,2019-06-30 00:00
11,131,0,2019-01-15 00:00,2019-06-30 00:00
14,131,0,2018-09-01 00:00,2019-01-01 00:00
17,131,0,2018-09-01 00:00,2019-01-01 00:00
20,131,0,2019-01-15 00:00,2019-06-30 00:00
23,131,0,2019-01-15 00:00,2019-06-30 00:00
29,131,0,2018-09-01 00:00,2019-01-01 00:00
35,131,0,2019-01-15 00:00,2019-06-30 00:00
41,131,0,2018-09-01 00:00,2019-01-01 00:00
47,131,0,2019-01-15 00:00,2019-06-30 00:00
53,131,0,2018-09-01 00:00,2019-01-01 00:00
59,131,0,2019-01-15 00:00,2019-06-30 00:00
3,132,0,2019-01-15 00:00,2019-06-30 00:00
6,132,0,2018-09-01 00:00,2019-01-01 00:00
9,132,0,2018-09-01 00:00,2019-01-01 00:00
12,132,0,2019-01-15 00:00,2019-06-30 00:00
15,132,0,2019-01-15 00:00,2019-06-30 00:00
18,132,0,2018-09-01 00:00,2019-01-01 00:00
21,132,0,2018-09-01 00:00,2019-01-01 00:00
27,132,0,2019-01-15 00:00,2019-06-30 00:00
33,132,0,2018-09-01 00:00,2019-01-01 00:00
39,132,0,2019-01-15 00:00,2019-06-30 00:00
45,132,0,2018-09-01 00:00,2019-01-01 00:00
51,132,0,2019-01-15 00:00,2019-06-30 00:00
57,132,0,2018-09-01 00:00,2019-01-01 00:00
63,132,0,2019-01-15 00:00,2019-06-30 00:00
2,133,0,2018-09-01 00:00,2019-01-01 00:00
5,133,0,2018-09-01 00:00,2019-01-01 00:00
8,133,0,2019-01-15 00:00,2019-06-30 00:00
11,133,0,2019-01-15 00:00,2019-06-30 00:00
14,133,0,2018-09-01 00:00,2019-01-01 00:00
17,133,0,2018-09-01 00:00,2019-01-01 00:00
20,133,0,2019-01-15 00:00,2019-06-30 00:00
23,133,0,2019-01-15 00:00,2019-06-30 00:00
29,133,0,2018-09-01 00:00,2019-01-01 00:00
35,133,0,2019-01-15 00:00,2019-06-30 00:00
41,133,0,2018-09-01 00:00,2019-01-01 00:00
47,133,0,2019-01-15 00:00,2019-06-30 00:00
53,133,0,2018-09-01 00:00,2019-01-01 00:00
59,133,0,2019-01-15 00:00,2019-06-30 00:00
1,134,0,2018-09-01 00:00,2019-01-01 00:00
4,134,0,2019-01-15 00:00,2019-06-30 00:00
7,134,0,2019-01-15 00:00,2019-06-30 00:00
10,134,0,2018-09-01 00:00,2019-01-01 00:00
13,134,0,2018-09-01 00:00,2019-01-01 00:00
16,134,0,2019-01-15 00:00,2019-06-30 00:00
19,134,0,2019-01-15 00:00,2019-06-30 00:00
25,134,0,2018-09-01 00:00,2019-01-01 00:00
31,134,0,2019-01-15 00:00,2019-06-30 00:00
37,134,0,2018-09-01 00:00,2019-01-01 00:00
43,134,0,2019-01-15 00:00,2019-06-30 00:00
49,134,0,2018-09-01 00:00,2019-01-01 00:00
55,134,0,2019-01-15 00:00,2019-06-30 00:00
61,134,0,2018-09-01 00:00,2019-01-01 00:00
1,135,0,2018-09-01 00:00,2019-01-01 00:00
4,135,0,2019-01-15 00:00,2019-06-30 00:00
7,135,0,2019-01-15 00:00,2019-06-30 00:00
10,135,0,2018-09-01 00:00,2019-01-01 00:00
13,135,0,2018-09-01 00:00,2019-01-01 00:00
16,135,0,2019-01-15 00:00,2019-06-30 00:00
19,135,0,2019-01-15 00:00,2019-06-30 00:00
25,135,0,2018-09-01 00:00,2019-01-01 00:00
31,135,0,2019-01-15 00:00,2019-06-30 00:00
37,135,0,2018-09-01 00:00,2019-01-01 00:00
43,135,0,2019-01-15 00:00,2019-06-30 00:00
49,135,0,2018-09-01 00:00,2019-01-01 00:00
55,135,0,2019-01-15 00:00,2019-06-30 00:00
61,135,0,2018-09-01 00:00,2019-01-01 00:00
3,136,0,2019-01-15 00:00,2019-06-30 00:00
6,136,0,2018-09-01 00:00,2019-01-01 00:00
9,136,0,2018-09-01 00:00,2019-01-01 00:00
12,136,0,2019-01-15 00:00,2019-06-30 00:00
15,136,0,2019-01-15 00:00,2019-06-30 00:00
18,136,0,2018-09-01 00:00,2019-01-01 00:00
21,136,0,2018-09-01 00:00,2019-01-01 00:00
27,136,0,2019-01-15 00:00,2019-06-30 00:00
33,136,0,2018-09-01 00:00,2019-01-01 00:00
39,136,0,2019-01-15 00:00,2019-06-30 00:00
45,136,0,2018-09-01 00:00,2019-01-01 00:00
51,136,0,2019-01-15 00:00,2019-06-30 00:00
57,136,0,2018-09-01 00:00,2019-01-01 00:00
63,136,0,2019-01-15 00:00,2019-06-30 00:00
2,137,0,2018-09-01 00:00,2019-01-01 00:00
5,137,0,2018-09-01 00:00,2019-01-01 00:00
8,137,0,2019-01-15 00:00,2019-06-30 00:00
11,137,0,2019-01-15 00:00,2019-06-30 00:00
14,137,0,2018-09-01 00:00,2019-01-01 00:00
17,137,0,2018-09-01 00:00,2019-01-01 00:00
20,137,0,2019-01-15 00:00,2019-06-30 00:00
23,137,0,2019-01-15 00:00,2019-06-30 00:00
29,137,0,2018-09-01 00:00,2019-01-01 00:00
35,137,0,2019-01-15 00:00,2019-06-30 00:00
41,137,0,2018-09-01 00:00,2019-01-01 00:00
47,137,0,2019-01-15 00:00,2019-06-30 00:00
53,137,0,2018-09-01 00:00,2019-01-01 00:00
59,137,0,2019-01-15 00:00,2019-06-30 00:00
2,138,0,2018-09-01 00:00,2019-01-01 00:00
5,138,0,2018-09-01 00:00,2019-01-01 00:00
8,138,0,2019-01-15 00:00,2019-06-30 00:00
11,138,0,2019-01-15 00:00,2019-06-30 00:00
14,138,0,2018-09-01 00:00,2019-01-01 00:00
17,138,0,2018-09-01 00:00,2019-01-01 00:00
20,138,0,2019-01-15 00:00,2019-06-30 00:00
23,138,0,2019-01-15 00:00,2019-06-30 00:00
29,138,0,2018-09-01 00:00,2019-01-01 00:00
35,138,0,2019-01-15 00:00,2019-06-30 00:00
41,138,0,2018-09-01 00:00,2019-01-01 00:00
47,138,0,2019-01-15 00:00,2019-06-30 00:00
53,138,0,2018-09-01 00:00,2019-01-01 00:00
59,138,0,2019-01-15 00:00,2019-06-30 00:00
3,139,0,2019-01-15 00:00,2019-06-30 00:00
6,139,0,2018-09-01 00:00,2019-01-01 00:00
9,139,0,2018-09-01 00:00,2019-01-01 00:00
12,139,0,2019-01-15 00:00,2019-06-30 00:00
15,139,0,2019-01-15 00:00,2019-06-30 00:00
18,139,0,2018-09-01 00:00,2019-01-01 00:00
21,139,0,2018-09-01 00:00,2019-01-01 00:00
27,139,0,2019-01-15 00:00,2019-06-30 00:00
33,139,0,2018-09-01 00:00,2019-01-01 00:00
39,139,0,2019-01-15 00:00,2019-06-30 00:00
45,139,0,2018-09-01 00:00,2019-01-01 00:00
51,139,0,2019-01-15 00:00,2019-06-30 00:00
57,139,0,2018-09-01 00:00,2019-01-01 00:00
63,139,0,2019-01-15 00:00,2019-06-30 00:00
2,140,0,2018-09-01 00:00,2019-01-01 00:00
5,140,0,2018-09-01 00:00,2019-01-01 00:00
8,140,0,2019-01-15 00:00,2019-06-30 00:00
11,140,0,2019-01-15 00:00,2019-06-30 00:00
14,140,0,2018-09-01 00:00,2019-01-01 00:00
17,140,0,2018-09-01 00:00,2019-01-01 00:00
20,140,0,2019-01-15 00:00,2019-06-30 00:00
23,140,0,2019-01-15 00:00,2019-06-30 00:00
29,140,0,2018-09-01 00:00,2019-01-01 00:00
35,140,0,2019-01-15 00:00,2019-06-30 00:00
41,140,0,2018-09-01 00:00,2019-01-01 00:00
47,140,0,2019-01-15 00:00,2019-06-30 00:00
53,140,0,2018-09-01 00:00,2019-01-01 00:00
59,140,0,2019-01-15 00:00,2019-06-30 00:00
2,141,0,2018-09-01 00:00,2019-01-01 00:00
5,141,0,2018-09-01 00:00,2019-01-01 00:00
8,141,0,2019-01-15 00:00,2019-06-30 00:00
11,141,0,2019-01-15 00:00,2019-06-30 00:00
14,141,0,2018-09-01 00:00,2019-01-01 00:00
17,141,0,2018-09-01 00:00,2019-01-01 00:00
20,141,0,2019-01-15 00:00,2019-06-30 00:00
23,141,0,2019-01-15 00:00,2019-06-30 00:00
29,141,0,2018-09-01 00:00,2019-01-01 00:00
35,141,0,2019-01-15 00:00,2019-06-30 00:00
41,141,0,2018-09-01 00:00,2019-01-01 00:00
47,141,0,2019-01-15 00:00,2019-06-30 00:00
53,141,0,2018-09-01 00:00,2019-01-01 00:00
59,141,0,2019-01-15 00:00,2019-06-30 00:00
2,142,0,2018-09-01 00:00,2019-01-01 00:00
5,142,0,2018-09-01 00:00,2019-01-01 00:00
8,142,0,2019-01-15 00:00,2019-06-30 00:00
11,142,0,2019-01-15 00:00,2019-06-30 00:00
14,142,0,2018-09-01 00:00,2019-01-01 00:00
17,142,0,2018-09-01 00:00,2019-01-01 00:00
20,142,0,2019-01-15 00:00,2019-06-30 00:00
23,142,0,2019-01-15 00:00,2019-06-30 00:00
29,142,0,2018-09-01 00:00,2019-01-01 00:00
35,142,0,2019-01-15 00:00,2019-06-30 00:00
41,142,0,2018-09-01 00:00,2019-01-01 00:00
47,142,0,2019-01-15 00:00,2019-06-30 00:00
53,142,0,2018-09-01 00:00,2019-01-01 00:00
59,142,0,2019-01-15 00:00,2019-06-30 00:00
1,143,0,2018-09-01 00:00,2019-01-01 00:00
4,143,0,2019-01-15 00:00,2019-06-30 00:00
7,143,0,2019-01-15 00:00,2019-06-30 00:00
10,143,0,2018-09-01 00:00,2019-01-01 00:00
13,143,0,2018-09-01 00:00,2019-01-01 00:00
16,143,0,2019-01-15 00:00,2019-06-30 00:00
19,143,0,2019-01-15 00:00,2019-06-30 00:00
